,company,typename,screen_size,ram,memory,gpu,weight,price,px_h,px_v,screen_info,processor_brand,processor_freq,processor_details,gpu_brand,os_used,ssd_capacity,hdd_capacity,ssd_count,hdd_count,ssd_present,hdd_present,total_storage
452,Lenovo,Notebook,14,8,512GB SSD,AMD Radeon R7 M460,1.5,42570.72,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,AMD,no_preinstalled_os,512,0,1,0,TRUE,FALSE,512
453,Lenovo,Notebook,15.6,8,256GB SSD,Nvidia Quadro M2200M,2.67,111355.2,1920,1080,Full HD,Intel,2.9,Core i7 7820HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
454,Asus,Notebook,15.6,4,500GB HDD,Intel HD Graphics 500,2,16197.12,1366,768,,Intel,1.1,Pentium Quad Core N4200,Intel,windows,0,500,0,1,FALSE,TRUE,500
455,Acer,Notebook,15.6,4,500GB HDD,Nvidia GeForce GTX 940MX,2.2,24988.32,1366,768,,Intel,2,Core i3 6006U,Nvidia,windows,0,500,0,1,FALSE,TRUE,500
456,Dell,Notebook,15.6,8,2TB HDD,AMD Radeon 530,2.02,40439.52,1920,1080,Full HD,Intel,1.6,Core i5 8250U,AMD,windows,0,2048,0,1,FALSE,TRUE,2048
457,HP,Gaming,17.3,12,1TB HDD,Nvidia GeForce GTX 1060,3.78,90522.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
458,Lenovo,Ultrabook,14,12,256GB SSD,Intel HD Graphics 520,1.4,98994.24,2560,1440,IPS Panel Quad HD+,Intel,2.6,Core i7 6600U,Intel,windows,256,0,1,0,TRUE,FALSE,256
459,HP,2 in 1 Convertible,13.3,8,512GB SSD,Intel UHD Graphics 620,1.29,106506.72,3840,2160,IPS Panel 4K Ultra HD / Touchscreen,Intel,1.8,Core i7 8550U,Intel,windows,512,0,1,0,TRUE,FALSE,512
460,HP,Notebook,15.6,8,500GB HDD,AMD FirePro W4190M ,1.9,61485.12,1920,1080,Full HD,Intel,2.5,Core i5 7200U,AMD,windows,0,500,0,1,FALSE,TRUE,500
461,Google,Ultrabook,12.3,8,128GB SSD,Intel HD Graphics 615,1.1,67932,2400,1600,Touchscreen,Intel,1.2,Core i5 7Y57,Intel,chrome_os,128,0,1,0,TRUE,FALSE,128
462,Dell,Ultrabook,13.3,8,256GB SSD,Intel UHD Graphics 620,1.42,98133.77,1920,1080,Full HD / Touchscreen,Intel,1.6,Core i5 8250U,Intel,windows,256,0,1,0,TRUE,FALSE,256
463,Asus,Notebook,15.6,12,128GB SSD +  1TB HDD,Intel HD Graphics 530,2.06,69210.72,3840,2160,IPS Panel 4K Ultra HD,Intel,2.6,Core i7 6700HQ,Intel,windows,128,1024,1,1,TRUE,TRUE,1152
464,Dell,Notebook,14,8,128GB SSD,Intel HD Graphics 520,1.79,39427.2,1366,768,,Intel,2.3,Core i3 6100U,Intel,windows,128,0,1,0,TRUE,FALSE,128
465,Dell,Workstation,15.6,8,256GB SSD,Nvidia Quadro M1200,1.78,128298.24,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
466,Lenovo,Notebook,14,8,180GB SSD,Intel HD Graphics 620,1.7,72673.92,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,180,0,1,0,TRUE,FALSE,180
467,Toshiba,Notebook,13.3,8,256GB SSD,Intel HD Graphics 620,1.05,89084.16,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
468,Dell,Notebook,15.6,8,512GB SSD,Nvidia GeForce 940MX,2.16,67239.36,1920,1080,IPS Panel Full HD,Intel,1.8,Core i7 8550U,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
469,Dell,Notebook,15.6,4,1TB HDD,Intel HD Graphics 620,2.18,31254.05,1366,768,,Intel,2.4,Core i3 7100U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
470,HP,Notebook,13.3,4,128GB SSD,Intel UHD Graphics 620,1.49,38681.28,1920,1080,IPS Panel Full HD,Intel,1.6,Core i5 8250U,Intel,windows,128,0,1,0,TRUE,FALSE,128
471,Chuwi,Notebook,15.6,4,64GB Flash Storage,Intel HD Graphics,1.89,13261.39,1920,1080,Full HD,Intel,1.44,Atom x5-Z8350,Intel,windows,64,0,0,0,FALSE,FALSE,64
472,Lenovo,Notebook,15.6,4,128GB SSD,Intel HD Graphics 520,2.3,30103.2,1366,768,,Intel,2,Core i3 6006U,Intel,windows,128,0,1,0,TRUE,FALSE,128
473,Lenovo,Notebook,14,8,256GB SSD,Intel UHD Graphics 620,1.75,55890.72,1920,1080,IPS Panel Full HD,Intel,1.6,Core i5 8250U,Intel,windows,256,0,1,0,TRUE,FALSE,256
474,Dell,Workstation,15.6,16,512GB SSD,Nvidia Quadro M620,2.17,124568.64,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 6820HQ,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
475,Dell,Notebook,15.6,16,512GB SSD,Nvidia GeForce GTX 1050,2.06,101178.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
476,Lenovo,Ultrabook,12.5,16,512GB SSD,Intel HD Graphics 620,1.36,95797.44,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
477,Asus,Ultrabook,12.5,16,512GB SSD,Intel HD Graphics 620,0.91,103896,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
478,Lenovo,Notebook,15.6,8,256GB SSD,Nvidia GeForce 940MX,2.3,53918.83,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
479,Toshiba,Ultrabook,13.3,32,512GB SSD,Intel HD Graphics 620,1.05,149130.72,1920,1080,Full HD / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
480,Asus,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,1.99,71928,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
481,Acer,Notebook,15.6,8,1TB HDD,AMD Radeon RX 540,2.2,30849.12,1366,768,,AMD,2.5,A10-Series 9620P,AMD,windows,0,1024,0,1,FALSE,TRUE,1024
482,Asus,Gaming,17.3,24,256GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,4.33,67612.32,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
483,Lenovo,Ultrabook,12.5,8,180GB SSD,Intel HD Graphics 520,1.3,58554.72,1366,768,IPS Panel,Intel,2.3,Core i5 6200U,Intel,windows,180,0,1,0,TRUE,FALSE,180
484,Lenovo,Notebook,15.6,8,256GB SSD,Intel UHD Graphics 620,2.17,47893.39,1920,1080,Full HD,Intel,1.8,Core i7 8550U,Intel,windows,256,0,1,0,TRUE,FALSE,256
485,HP,Notebook,14,8,1TB SSD,Intel HD Graphics 620,1.48,93186.72,1920,1080,Full HD,Intel,2.8,Core i7 7600U,Intel,windows,1024,0,1,0,TRUE,FALSE,1024
486,Lenovo,Notebook,13.3,8,256GB SSD,Intel HD Graphics 620,1.4,50562.72,1920,1080,IPS Panel Full HD,Intel,2.4,Core i3 7100U,Intel,windows,256,0,1,0,TRUE,FALSE,256
487,Lenovo,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,2.3,48538.08,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
488,Asus,Netbook,11.6,4,64GB Flash Storage,Intel HD Graphics 500,1.2,18115.2,1366,768,,Intel,1.1,Celeron Dual Core N3350,Intel,windows,64,0,0,0,FALSE,FALSE,64
489,HP,Notebook,15.6,8,256GB SSD,AMD Radeon 520,1.91,32979.79,1366,768,,Intel,2.5,Core i5 7200U,AMD,windows,256,0,1,0,TRUE,FALSE,256
490,Lenovo,2 in 1 Convertible,13.9,8,256GB SSD,Intel UHD Graphics 620,1.4,85194.72,1920,1080,IPS Panel Full HD / Touchscreen,Intel,1.6,Core i5 8250U,Intel,windows,256,0,1,0,TRUE,FALSE,256
491,Lenovo,Notebook,14,4,500GB HDD,Intel HD Graphics 500,2.1,15930.72,1366,768,,Intel,1.1,Celeron Dual Core N3350,Intel,windows,0,500,0,1,FALSE,TRUE,500
492,Lenovo,Netbook,11.6,4,16GB SSD,Intel HD Graphics 400,1.25,14119.2,1366,768,,Intel,1.6,Celeron Dual Core N3060,Intel,chrome_os,16,0,1,0,TRUE,FALSE,16
493,Lenovo,Notebook,13.3,8,256GB SSD,Intel HD Graphics 620,1.44,50562.72,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
494,Asus,Notebook,15.6,8,256GB SSD +  1TB HDD,Intel HD Graphics 620,2,65214.72,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Intel,windows,256,1024,1,1,TRUE,TRUE,1280
495,Acer,Notebook,15.6,4,1TB HDD,Nvidia GeForce MX150,2.2,32660.64,1920,1080,IPS Panel Full HD,Intel,1.6,Core i5 8250U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
496,HP,Ultrabook,13.3,8,512GB SSD,Intel HD Graphics 620,1.34,70489.44,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
497,Lenovo,Gaming,15.6,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.4,61218.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,no_preinstalled_os,256,1024,1,1,TRUE,TRUE,1280
498,Dell,Ultrabook,13.3,8,128GB SSD,Intel HD Graphics 620,1.29,47898.72,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,128,0,1,0,TRUE,FALSE,128
499,Acer,Notebook,15.6,4,500GB HDD,Nvidia GeForce 940MX,2.2,34045.92,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,0,500,0,1,FALSE,TRUE,500
500,Dell,Notebook,15.6,8,1TB HDD,Intel HD Graphics 620,2.18,44542.08,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
501,Dell,Notebook,15.6,16,256GB SSD +  2TB HDD,AMD Radeon 530,2.2,64961.11,1920,1080,Full HD,Intel,1.8,Core i7 8550U,AMD,windows,256,2048,1,1,TRUE,TRUE,2304
502,Xiaomi,Notebook,15.6,16,256GB SSD,Nvidia GeForce MX150,1.95,74589.34,1920,1080,IPS Panel Full HD,Intel,1.8,Core i7 8550U,Nvidia,no_preinstalled_os,256,0,1,0,TRUE,FALSE,256
503,Asus,Netbook,11.6,2,32GB Flash Storage,Intel HD Graphics 500,1.1,13053.6,1366,768,,Intel,1.1,Celeron Dual Core N3350,Intel,windows,32,0,0,0,FALSE,FALSE,32
504,HP,Notebook,15.6,4,1TB HDD,Intel UHD Graphics 620,2.04,27783.92,1366,768,Touchscreen,Intel,1.6,Core i5 8250U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
505,Asus,Gaming,15.6,24,512GB SSD,Nvidia GeForce GTX1080,2.24,158135.04,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
506,HP,Notebook,15.6,8,256GB SSD,Nvidia GeForce 930MX,2.04,47365.92,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
507,Asus,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX1050 Ti,3,80133.12,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
508,Lenovo,Gaming,15.6,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3.2,74538.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
509,HP,Ultrabook,13.3,8,256GB SSD,Intel HD Graphics 620,1.32,74538.72,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
510,Dell,Notebook,14,8,256GB SSD,Intel HD Graphics 620,1.64,68184.01,1920,1080,Full HD,Intel,2.6,Core i5 7300U,Intel,windows,256,0,1,0,TRUE,FALSE,256
511,HP,Notebook,15.6,4,128GB SSD,Intel HD Graphics 520,1.63,36709.92,1366,768,,Intel,2,Core i3 6006U,Intel,windows,128,0,1,0,TRUE,FALSE,128
512,Dell,Notebook,17.3,8,128GB SSD +  1TB HDD,AMD Radeon 530,2.8,47365.92,1920,1080,IPS Panel Full HD,Intel,1.6,Core i5 8250U,AMD,linux,128,1024,1,1,TRUE,TRUE,1152
513,Lenovo,Notebook,24,8,256GB SSD,Intel HD Graphics 520,2.02,71395.2,1920,1080,Full HD,Intel,2.3,Core i5 6200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
514,Lenovo,Notebook,15.6,4,1TB HDD,Nvidia GeForce 920MX,2.2,42570.72,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
515,Lenovo,Notebook,15.6,8,2TB HDD,Nvidia GeForce 920MX ,2.2,24455.52,1366,768,,Intel,2,Core i3 6006U,Nvidia,no_preinstalled_os,0,2048,0,1,FALSE,TRUE,2048
516,Dell,Notebook,15.6,4,500GB HDD,AMD Radeon R5 M430,2.3,31168.8,1920,1080,Full HD,Intel,2.5,Core i5 7200U,AMD,windows,0,500,0,1,FALSE,TRUE,500
517,Dell,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,1.9,73366.56,1920,1080,Full HD,Intel,2.8,Core i5 7440HQ,Intel,windows,256,0,1,0,TRUE,FALSE,256
518,Dell,Gaming,17.3,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,4.42,160520.39,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
519,Toshiba,Notebook,15.6,8,500GB HDD,Intel HD Graphics 620,2,45820.8,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
520,Asus,Notebook,15.6,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,2,69210.72,3840,2160,IPS Panel 4K Ultra HD,Intel,2.7,Core i7 7500U,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
521,Mediacom,Notebook,13.3,4,32GB SSD,Intel HD Graphics 500,1.2,19660.32,1920,1080,IPS Panel Full HD,Intel,1.1,Celeron Quad Core N3450,Intel,windows,32,0,1,0,TRUE,FALSE,32
522,Asus,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.3,87858.72,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
523,Dell,Notebook,15.6,8,256GB SSD,Nvidia GeForce 930MX,1.93,72940.32,1920,1080,Full HD,Intel,2.8,Core i7 7600U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
524,Dell,Notebook,15.6,8,256GB SSD,AMD Radeon 530,2.2,42486,1920,1080,Full HD,Intel,1.6,Core i5 8250U,AMD,windows,256,0,1,0,TRUE,FALSE,256
525,HP,Notebook,15.6,4,256GB SSD,Intel HD Graphics 405,1.86,21258.19,1920,1080,Full HD,Intel,1.6,Pentium Quad Core N3710,Intel,windows,256,0,1,0,TRUE,FALSE,256
526,HP,Gaming,17.3,12,1TB HDD,Nvidia GeForce GTX 1060,2.62,95850.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
527,Lenovo,Notebook,14,8,256GB SSD,Nvidia GeForce 940MX,1.87,45767.52,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
528,Dell,Ultrabook,13.3,8,256GB SSD,Intel UHD Graphics 620,1.2,74538.72,3200,1800,Quad HD+ / Touchscreen,Intel,1.8,Core i7 8550U,Intel,windows,256,0,1,0,TRUE,FALSE,256
529,Dell,Notebook,14,4,128GB SSD,Intel HD Graphics 520,1.6,39207.15,1920,1080,Full HD,Intel,2,Core i3 6006U,Intel,windows,128,0,1,0,TRUE,FALSE,128
530,HP,Ultrabook,13.3,8,256GB SSD,Intel HD Graphics 620,1.34,61005.6,3200,1800,IPS Panel Quad HD+,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
531,Acer,Gaming,15.6,8,1TB HDD,Nvidia GeForce GTX 1050,2.4,42517.44,1920,1080,Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,linux,0,1024,0,1,FALSE,TRUE,1024
532,Asus,Notebook,15.6,4,500GB HDD,AMD Radeon R2 Graphics,2,18594.72,1366,768,,AMD,1.8,E-Series 7110,AMD,windows,0,500,0,1,FALSE,TRUE,500
533,HP,Notebook,15.6,4,128GB SSD,Intel HD Graphics 620,2.1,37589.04,1920,1080,Full HD,Intel,2.4,Core i3 7100U,Intel,windows,128,0,1,0,TRUE,FALSE,128
534,Lenovo,Notebook,14,4,500GB HDD,Intel HD Graphics 620,1.87,41824.8,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
535,Lenovo,Notebook,15.6,4,1TB HDD,Intel HD Graphics 520,2.15,24634.01,1920,1080,Full HD,Intel,2.3,Core i5 6200U,Intel,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
536,HP,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,1.86,21152.16,1920,1080,Full HD,Intel,2,Core i3 6006U,Intel,windows,0,500,0,1,FALSE,TRUE,500
537,Lenovo,Notebook,15.6,8,512GB SSD,Intel HD Graphics 620,1.99,92121.12,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
538,Lenovo,Notebook,15.6,4,128GB SSD,Intel HD Graphics 520,2.2,26586.72,1920,1080,Full HD,Intel,2,Core i3 6006U,Intel,windows,128,0,1,0,TRUE,FALSE,128
539,Dell,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,1.9,59513.23,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
540,Dell,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,4.42,143802.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
541,HP,Notebook,17.3,8,1TB HDD,Intel HD Graphics 520,2.65,28992.31,1600,900,,Intel,2,Core i3 6006U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
542,HP,Notebook,17.3,8,1TB HDD,Nvidia GeForce 930MX,2.63,68198.4,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
543,Asus,Notebook,15.6,4,500GB HDD,Intel HD Graphics 500,2,11934.72,1366,768,,Intel,1.1,Celeron Dual Core N3350,Intel,linux,0,500,0,1,FALSE,TRUE,500
544,Mediacom,Notebook,13.3,4,32GB Flash Storage,Intel HD Graphics,1.35,13586.4,1920,1080,IPS Panel Full HD,Intel,1.44,Atom x5-Z8350,Intel,windows,32,0,0,0,FALSE,FALSE,32
545,Lenovo,Notebook,17.3,6,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,2.8,50562.72,1600,900,,Intel,2.7,Core i7 7500U,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
546,HP,Notebook,15.6,6,128GB SSD,AMD Radeon 530,1.91,30310.99,1920,1080,IPS Panel Full HD,AMD,2.5,A10-Series A10-9620P,AMD,windows,128,0,1,0,TRUE,FALSE,128
547,Dell,Notebook,15.6,4,1TB HDD,AMD Radeon R5 M420,2.18,32921.71,1366,768,,Intel,2,Core i3 6006U,AMD,windows,0,1024,0,1,FALSE,TRUE,1024
548,Acer,2 in 1 Convertible,11.6,4,32GB Flash Storage,Intel HD Graphics 500,1.25,18594.72,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2,Celeron Dual Core N3350,Intel,windows,32,0,0,0,FALSE,FALSE,32
549,Lenovo,Notebook,15.6,4,128GB SSD,Intel HD Graphics 620,2.05,33566.4,1920,1080,Full HD,Intel,2.7,Core i3 7130U,Intel,windows,128,0,1,0,TRUE,FALSE,128
550,HP,Ultrabook,13.3,16,512GB SSD,Intel HD Graphics 515,1.16,104695.2,3200,1800,IPS Panel Quad HD+ / Touchscreen,Intel,1.2,Core M 6Y75,Intel,windows,512,0,1,0,TRUE,FALSE,512
551,Lenovo,Notebook,17.3,8,256GB SSD,Nvidia Quadro M620M,3.4,159786.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
552,Asus,Notebook,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,2.5,44701.92,1920,1080,Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
553,Dell,Ultrabook,13.3,8,128GB SSD,Intel UHD Graphics 620,1.21,85194.72,3840,2160,IPS Panel 4K Ultra HD / Touchscreen,Intel,1.6,Core i5 8250U,Intel,windows,128,0,1,0,TRUE,FALSE,128
554,Dell,Notebook,15.6,4,500GB HDD,Intel HD Graphics 620,1.93,51095.52,1366,768,,Intel,2.6,Core i5 7300U,Intel,windows,0,500,0,1,FALSE,TRUE,500
555,Lenovo,Notebook,15.6,4,500GB HDD,Intel HD Graphics 505,2.2,18328.32,1920,1080,Full HD,Intel,1.1,Pentium Quad Core N4200,Intel,windows,0,500,0,1,FALSE,TRUE,500
556,Lenovo,Notebook,14,4,500GB HDD,Intel HD Graphics 620,2.02,52747.2,1366,768,,Intel,2.5,Core i5 7200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
557,HP,Workstation,17.3,8,500GB HDD,Nvidia Quadro M1200,3.14,99153.55,1600,900,,Intel,2.8,Core i5 7440HQ,Nvidia,windows,0,500,0,1,FALSE,TRUE,500
558,HP,Notebook,14,8,2TB HDD,Intel HD Graphics 405,1.94,20725.92,1366,768,,Intel,1.6,Pentium Quad Core N3710,Intel,windows,0,2048,0,1,FALSE,TRUE,2048
559,HP,Notebook,15.6,6,256GB SSD,AMD Radeon 530,1.95,34578.72,1920,1080,IPS Panel Full HD,AMD,3,A9-Series A9-9420,AMD,windows,256,0,1,0,TRUE,FALSE,256
560,Lenovo,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,2.3,44222.4,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
561,Lenovo,Notebook,15.6,4,500GB HDD,Intel HD Graphics 620,2.05,36496.8,1920,1080,Full HD,Intel,1.6,Core i5 8250U,Intel,windows,0,500,0,1,FALSE,TRUE,500
562,Mediacom,Notebook,14,4,32GB SSD,Intel HD Graphics,1.4,13266.72,1920,1080,Full HD,Intel,1.44,Atom x5-Z8350,Intel,windows,32,0,1,0,TRUE,FALSE,32
563,Toshiba,Ultrabook,14,16,512GB SSD,Intel HD Graphics 620,1.24,99367.2,1920,1080,Full HD / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
564,Lenovo,Gaming,17.3,32,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,4.6,141884.64,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 6820HK,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
565,MSI,Gaming,17.3,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,4.14,145401.12,1920,1080,Full HD,Intel,2.9,Core i7 7820HK,Nvidia,windows,512,1024,1,1,TRUE,TRUE,1536
566,Dell,Notebook,15.6,8,256GB SSD,AMD Radeon R5 M430,2.2,39907.25,1920,1080,Full HD,Intel,2.7,Core i7 7500U,AMD,linux,256,0,1,0,TRUE,FALSE,256
567,Mediacom,Notebook,14,4,32GB SSD,Intel HD Graphics 500,1.45,20725.92,1920,1080,IPS Panel Full HD,Intel,1.1,Celeron Quad Core N3450,Intel,windows,32,0,1,0,TRUE,FALSE,32
568,Dell,Notebook,15.6,8,500GB HDD,Intel HD Graphics 620,1.9,53733.95,1366,768,,Intel,2.6,Core i5 7300U,Intel,windows,0,500,0,1,FALSE,TRUE,500
569,HP,Notebook,13.3,4,128GB SSD,Intel HD Graphics 620,1.49,38308.32,1920,1080,Full HD,Intel,2.4,Core i3 7100U,Intel,windows,128,0,1,0,TRUE,FALSE,128
570,Dell,Notebook,15.6,16,256GB SSD,Nvidia GeForce 930MX,1.93,81912.14,1920,1080,Full HD,Intel,2.8,Core i7 7600U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
571,Dell,Netbook,11.6,4,16GB Flash Storage,Intel HD Graphics 400,1.26,15717.6,1366,768,,Intel,1.6,Celeron Dual Core N3060,Intel,chrome_os,16,0,0,0,FALSE,FALSE,16
572,MSI,Gaming,17.3,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,4.5,125154.72,1920,1080,Full HD,Intel,2.7,Core i7 6820HK,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
573,HP,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,3.78,79813.44,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
574,Lenovo,Ultrabook,14,12,256GB SSD,Intel HD Graphics 520,1.29,89137.44,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6600U,Intel,windows,256,0,1,0,TRUE,FALSE,256
575,Lenovo,Notebook,15.6,12,1TB HDD,Intel HD Graphics 620,2.2,32447.52,1366,768,Touchscreen,Intel,1.8,Core i7 8550U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
576,Asus,Gaming,17.3,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.73,94305.6,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
577,Asus,2 in 1 Convertible,15.6,8,1TB HDD,Intel HD Graphics 520,2.2,39373.92,1366,768,Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
578,Lenovo,Notebook,15.6,12,512GB SSD,AMD Radeon 530,2.2,50562.72,1920,1080,Full HD,AMD,3.6,A12-Series 9720P,AMD,windows,512,0,1,0,TRUE,FALSE,512
579,Dell,2 in 1 Convertible,31.6,4,128GB SSD,Intel HD Graphics 615,1.39,32127.84,1366,768,Touchscreen,Intel,1,Core M 7Y30,Intel,windows,128,0,1,0,TRUE,FALSE,128
580,Samsung,Notebook,15.6,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,2.5,90522.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
